City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
389,Wajir,KE,2022-07-28 03:58:21,1.7471,40.0573,71.56,68,0,0.0
390,Biloela,AU,2022-07-28 03:58:21,-24.4167,150.5,67.32,34,0,9.17
391,Urumqi,CN,2022-07-28 03:58:22,43.801,87.6005,88.75,16,0,6.71
392,Harper,LR,2022-07-28 03:58:22,4.375,-7.7169,75.31,73,99,10.98
393,Guiratinga,BR,2022-07-28 03:58:22,-16.3494,-53.7583,66.31,37,0,3.91
394,Winfield,US,2022-07-28 03:58:23,37.2398,-96.9956,81.19,67,63,12.17
395,Bonthe,SL,2022-07-28 03:58:23,7.5264,-12.505,74.26,91,78,6.51
396,Pangody,RU,2022-07-28 03:58:24,65.85,74.4859,63.82,55,9,12.64
397,Barranca,PE,2022-07-28 03:58:24,-10.75,-77.7667,61.32,85,82,8.05
398,Mbini,GQ,2022-07-28 03:58:25,1.574,9.6134,74.39,87,64,6.35
399,Husavik,IS,2022-07-28 03:58:25,66.0449,-17.3389,52.09,82,25,9.69
400,Klaksvik,FO,2022-07-28 03:56:30,62.2266,-6.589,52.72,91,89,14.2
401,Porto Walter,BR,2022-07-28 03:58:26,-8.2686,-72.7439,74.52,73,57,0.51
402,Nevel,RU,2022-07-28 03:58:26,56.0209,29.9284,54.72,95,94,6.31
403,Tarakan,ID,2022-07-28 03:58:27,3.3,117.6333,78.3,89,40,4.61
404,Ostrovnoy,RU,2022-07-28 03:56:47,68.0531,39.5131,62.91,78,63,16.44
405,Mikhaylovsk,RU,2022-07-28 03:58:27,45.1283,42.0256,66.42,77,0,8.99
406,Honiara,SB,2022-07-28 03:58:28,-9.4333,159.95,85.48,69,97,8.3
407,Houma,US,2022-07-28 03:58:28,29.5958,-90.7195,78.01,91,40,0.0
408,Okha,RU,2022-07-28 03:58:29,53.5739,142.9478,63.72,70,28,13.69
409,Kristiansund,NO,2022-07-28 03:58:29,63.1115,7.732,48.85,93,100,0.0
410,Cassino,IT,2022-07-28 03:58:30,41.4876,13.8315,75.52,81,0,2.53
411,Fare,PF,2022-07-28 03:58:30,-16.7,-151.0167,77.97,77,12,26.02
412,Birao,CF,2022-07-28 03:58:30,10.2849,22.7882,70.56,97,100,2.42
413,Kodinsk,RU,2022-07-28 03:58:31,58.6881,99.1844,59.54,89,100,1.59
414,Brae,GB,2022-07-28 03:58:31,60.3964,-1.353,51.24,80,61,6.64
415,Iisalmi,FI,2022-07-28 03:59:32,63.5592,27.1907,56.19,86,99,5.64
416,Verkhnyaya Inta,RU,2022-07-28 03:59:32,65.9811,60.3094,68.13,48,90,12.37
417,Ulladulla,AU,2022-07-28 03:59:33,-35.35,150.4667,59.27,60,37,7.92
418,Wainwright,CA,2022-07-28 03:59:33,52.839,-110.8572,64.06,70,16,4.27
419,Luganville,VU,2022-07-28 03:59:34,-15.5333,167.1667,81.66,75,96,5.5
420,Jumla,NP,2022-07-28 03:59:34,29.2747,82.1838,67.68,84,100,3.27
421,Bunbury,AU,2022-07-28 03:59:34,-33.3333,115.6333,62.56,65,56,14.27
422,Mafeteng,LS,2022-07-28 03:59:35,-29.823,27.2374,45.03,81,97,6.26
423,Tautira,PF,2022-07-28 03:59:35,-17.7333,-149.15,77.04,79,41,26.31
424,Vanavara,RU,2022-07-28 03:59:36,60.34,102.2797,69.89,60,82,2.93
425,Nijar,ES,2022-07-28 03:59:36,36.9665,-2.206,74.66,83,0,4.61
426,Pouembout,NC,2022-07-28 03:59:37,-21.1333,164.9,74.98,62,94,7.81
427,Havelock,US,2022-07-28 03:59:37,34.8791,-76.9013,81.99,89,61,5.01
428,Aljezur,PT,2022-07-28 03:59:37,37.3191,-8.8033,62.06,86,0,10.4
429,Mandalgovi,MN,2022-07-28 03:59:38,45.7625,106.2708,74.57,30,54,17.22
430,Sibut,CF,2022-07-28 03:59:38,5.718,19.0739,68.65,98,97,1.54
431,Vestmanna,FO,2022-07-28 03:59:39,62.1564,-7.1664,50.92,100,100,9.22
432,Beyneu,KZ,2022-07-28 03:59:32,45.3167,55.2,86.05,31,98,5.59
433,Kerchevskiy,RU,2022-07-28 03:59:39,59.946,56.2884,65.79,56,42,2.64
434,Naze,JP,2022-07-28 03:59:40,28.3667,129.4833,86.92,82,68,15.79
435,Cabo Rojo,PR,2022-07-28 03:59:40,18.0866,-67.1457,78.94,88,7,1.01
436,Shimoda,JP,2022-07-28 03:58:01,34.6667,138.95,86.36,75,78,8.21
437,Alofi,NU,2022-07-28 03:59:41,-19.0595,-169.9187,76.89,83,75,11.5
438,Raymond,US,2022-07-28 03:59:41,43.9015,-70.4703,67.41,80,98,2.93
439,Gondanglegi,ID,2022-07-28 03:59:41,-7.7479,112.0132,85.5,63,99,8.01
440,Taywarah,AF,2022-07-28 03:59:42,33.35,64.4167,72.28,26,46,1.81
441,Saint-Joseph,RE,2022-07-28 03:59:42,-21.3667,55.6167,66.58,78,19,7.07
442,Cerritos,US,2022-07-28 03:54:50,33.8583,-118.0648,81.9,80,20,6.91
443,Nanchang,CN,2022-07-28 03:59:43,28.6833,115.8833,102.45,32,47,6.46
444,Severo-Yeniseyskiy,RU,2022-07-28 03:59:43,60.3725,93.0408,64.89,59,100,3.29
445,Kawalu,ID,2022-07-28 03:59:44,-7.3817,108.2082,84.96,59,93,4.9
446,Cheremukhovo,RU,2022-07-28 03:59:44,60.3484,59.9851,66.56,54,4,3.11
447,Praia Da Vitoria,PT,2022-07-28 03:59:45,38.7333,-27.0667,72.75,94,75,8.19
448,Dax,FR,2022-07-28 03:59:45,43.75,-1.1667,63.39,94,28,0.0
449,Aban,RU,2022-07-28 03:59:45,56.67,96.06,65.82,59,100,7.7
450,Umm Kaddadah,SD,2022-07-28 03:59:46,13.6017,26.6876,77.45,67,99,6.6
451,Pringsewu,ID,2022-07-28 03:59:46,-5.3582,104.9744,84.85,65,83,5.48
452,Laela,TZ,2022-07-28 03:59:47,-8.5667,32.05,52.02,79,72,2.98
453,Kavaratti,IN,2022-07-28 03:55:42,10.5669,72.642,78.55,87,100,17.47
454,Weiser,US,2022-07-28 03:59:47,44.251,-116.9693,88.9,32,0,3.0
455,Recea,RO,2022-07-28 03:59:48,47.6333,23.5167,57.11,94,83,2.3
456,Itarema,BR,2022-07-28 03:59:48,-2.9248,-39.9167,77.79,83,83,14.34
457,Talara,PE,2022-07-28 03:59:49,-4.5772,-81.2719,64.35,86,40,18.07
458,Yulara,AU,2022-07-28 03:59:49,-25.2406,130.9889,63.88,16,12,12.95
459,Hambantota,LK,2022-07-28 03:59:49,6.1241,81.1185,77.34,100,20,4.61
460,Zanjan,IR,2022-07-28 03:59:50,36.6736,48.4787,67.69,68,20,13.8
461,Port Blair,IN,2022-07-28 03:59:50,11.6667,92.75,84.24,79,75,8.05
462,Naryan-Mar,RU,2022-07-28 03:55:38,67.6713,53.087,69.06,59,100,14.88
463,San Juan,AR,2022-07-28 03:57:33,-31.5375,-68.5364,49.78,71,99,11.18
464,Sicamous,CA,2022-07-28 03:59:51,50.8331,-118.9856,86.97,53,1,3.42
465,Shuya,RU,2022-07-28 04:00:51,56.8487,41.3883,71.44,72,11,6.53
466,Moose Factory,CA,2022-07-28 04:00:52,51.2585,-80.6094,62.58,100,100,3.44
467,Cabedelo,BR,2022-07-28 04:00:52,-6.9811,-34.8339,72.95,83,82,9.93
468,Noumea,NC,2022-07-28 04:00:53,-22.2763,166.4572,78.78,99,100,7.94
469,Sorland,NO,2022-07-28 04:00:53,67.667,12.6934,49.86,77,37,11.39
470,Hobyo,SO,2022-07-28 04:00:54,5.3505,48.5268,75.47,77,99,22.12
471,Vaxjo,SE,2022-07-28 04:00:55,56.8777,14.8091,50.58,100,0,2.3
472,La Rioja,ES,2022-07-28 04:00:55,42.25,-2.5,51.58,81,5,2.62
473,Puerto Carreno,CO,2022-07-28 04:00:56,6.189,-67.4859,75.07,91,99,7.31
474,Outjo,NA,2022-07-28 04:00:56,-20.1167,16.15,54.9,37,34,2.91
475,San-Pedro,CI,2022-07-28 04:00:57,4.7485,-6.6363,74.14,81,94,9.33
476,Luau,AO,2022-07-28 04:00:57,-10.7073,22.2247,55.02,51,74,4.61
477,Bogorodskoye,RU,2022-07-28 04:00:58,56.55,37.8833,68.04,89,59,6.24
478,Huilong,CN,2022-07-28 04:00:58,31.8111,121.655,86.85,76,0,12.21
479,Ixtapa,MX,2022-07-28 04:00:21,20.7,-105.2,79.23,87,100,1.01
480,Vaitape,PF,2022-07-28 04:00:59,-16.5167,-151.75,78.6,75,13,25.37
481,Lima Duarte,BR,2022-07-28 04:01:00,-21.8425,-43.7931,48.49,93,0,2.86
482,Sunrise Manor,US,2022-07-28 04:01:01,36.2111,-115.0731,83.88,54,75,28.77
483,Cravo Norte,CO,2022-07-28 03:59:39,6.3017,-70.2041,74.79,89,74,5.55
484,Hongjiang,CN,2022-07-28 04:01:01,27.11,109.9956,95.61,46,42,5.03
485,Joshimath,IN,2022-07-28 04:01:02,30.5667,79.5667,73.02,88,99,2.1
486,Jardim,BR,2022-07-28 03:59:26,-21.4803,-56.1381,69.19,44,14,2.73
487,Igrim,RU,2022-07-28 04:01:03,63.1906,64.4162,68.04,49,2,3.74
488,Hammerfest,NO,2022-07-28 04:01:04,70.6634,23.6821,48.65,100,100,3.44
489,Esso,RU,2022-07-28 04:01:04,55.9333,158.7,63.41,59,96,7.36
490,Hovd,MN,2022-07-28 04:00:31,48.0056,91.6419,67.73,31,4,5.39
491,Cayenne,GF,2022-07-28 04:00:58,4.9333,-52.3333,76.08,1,0,0.0
492,Berlevag,NO,2022-07-28 04:01:05,70.8578,29.0864,50.0,93,100,26.46
493,Placido De Castro,BR,2022-07-28 04:01:06,-10.3353,-67.1856,75.79,49,58,1.54
494,Daru,PG,2022-07-28 04:01:06,-9.0763,143.2092,78.12,88,43,19.55
495,Atbasar,KZ,2022-07-28 04:01:07,51.8,68.3333,73.13,58,10,15.99
496,Te Anau,NZ,2022-07-28 04:01:07,-45.4167,167.7167,41.72,98,100,1.39
497,Kamina,CD,2022-07-28 04:01:08,-8.7386,24.9906,58.06,54,52,3.62
498,Melbu,NO,2022-07-28 04:01:09,68.5044,14.8297,48.02,87,75,4.61
499,Phangnga,TH,2022-07-28 04:01:09,8.4509,98.5298,84.24,63,85,3.85
500,Santa Cruz De La Palma,ES,2022-07-28 04:01:10,28.6835,-17.7642,73.13,78,40,19.57
501,Souillac,MU,2022-07-28 04:01:10,-20.5167,57.5167,70.32,80,35,10.74
502,Crotone,IT,2022-07-28 04:01:11,39.0851,17.1178,77.2,73,0,12.26
503,Jiaonan,CN,2022-07-28 04:01:12,35.8786,119.9753,83.79,76,78,8.66
504,Kemin,KG,2022-07-28 04:01:12,42.7846,75.6892,81.5,33,50,5.99
505,Ketchikan,US,2022-07-28 04:01:12,55.3422,-131.6461,68.02,66,0,7.0
506,Burgeo,CA,2022-07-28 04:00:59,47.6167,-57.6152,60.6,89,52,7.67
507,Hailar,CN,2022-07-28 04:01:13,49.2,119.7,76.62,59,100,7.67
508,Moroni,KM,2022-07-28 04:01:14,-11.7022,43.2551,73.11,77,56,10.94
509,Wschowa,PL,2022-07-28 03:59:17,51.807,16.3166,52.92,85,0,2.77
510,Rio Grande,BR,2022-07-28 03:57:24,-32.035,-52.0986,58.95,96,98,7.38
511,Pervomayskoye,RU,2022-07-28 04:02:15,43.919,46.7102,73.81,67,16,6.02
512,Cascais,PT,2022-07-28 04:02:15,38.6979,-9.4215,68.47,75,0,35.01
513,Orlik,RU,2022-07-28 04:02:16,52.5178,99.825,59.59,63,84,2.04
514,Havre-Saint-Pierre,CA,2022-07-28 04:02:16,50.2334,-63.5986,60.13,77,69,8.1
515,Cantanhede,BR,2022-07-28 04:02:17,-3.6333,-44.3767,71.37,94,31,3.38
516,Sala Consilina,IT,2022-07-28 04:02:17,40.3912,15.5989,66.56,85,2,3.15
517,Sabzevar,IR,2022-07-28 04:02:18,36.2126,57.6819,86.32,28,2,12.68
518,Port-Cartier,CA,2022-07-28 04:02:18,50.0334,-66.8654,63.75,87,70,5.41
519,Curup,ID,2022-07-28 03:59:40,-3.4667,102.5333,81.48,68,91,2.75
520,Inhambane,MZ,2022-07-28 03:58:23,-23.865,35.3833,57.18,94,40,0.0
521,Tagbac,PH,2022-07-28 04:02:19,7.089,125.1567,80.94,82,100,2.19
522,Arifwala,PK,2022-07-28 04:02:20,30.294,73.0735,94.32,55,13,6.6
523,Kouango,CF,2022-07-28 04:02:20,4.9934,19.9619,70.02,96,100,0.92
524,Isetskoye,RU,2022-07-28 04:02:21,56.4858,65.3226,58.5,81,100,8.9
525,Andros Town,BS,2022-07-28 04:02:21,24.7,-77.7667,82.0,78,1,15.93
526,Kangaatsiaq,GL,2022-07-28 04:02:22,68.3065,-53.4641,39.78,94,93,9.06
527,Mayskiy,RU,2022-07-28 04:02:23,47.6931,40.1025,65.61,53,1,4.61
528,Chara,RU,2022-07-28 04:02:23,56.9064,118.2631,74.88,48,100,2.64
529,Tiznit,MA,2022-07-28 04:02:24,29.5833,-9.5,73.31,57,0,2.08
530,Yaan,NG,2022-07-28 04:02:24,7.3833,8.5667,70.7,97,100,4.99
531,Rosetta,EG,2022-07-28 04:02:25,31.4044,30.4164,77.27,72,0,2.66
532,Kurumkan,RU,2022-07-28 04:02:25,54.3,110.3,55.9,98,100,5.48
533,Zhob,PK,2022-07-28 04:02:26,31.3411,69.4481,79.74,64,98,3.96
534,Excelsior Springs,US,2022-07-28 04:02:26,39.3392,-94.2261,77.77,97,0,0.0
535,Juneau,US,2022-07-28 03:58:04,58.3019,-134.4197,59.99,100,97,2.89
536,Vila Franca Do Campo,PT,2022-07-28 04:01:51,37.7167,-25.4333,72.01,93,83,3.65
537,Camacupa,AO,2022-07-28 04:02:27,-12.0167,17.4833,50.88,39,100,3.36
538,Carbonia,IT,2022-07-28 04:02:27,39.1672,8.5222,74.05,74,0,6.53
539,Kaeo,NZ,2022-07-28 04:02:28,-35.1,173.7833,61.32,81,48,12.86
540,Kaitangata,NZ,2022-07-28 04:02:28,-46.2817,169.8464,44.8,93,100,7.58
541,Esperance,AU,2022-07-28 04:02:29,-33.8667,121.9,65.82,45,2,16.2
542,Partur,IN,2022-07-28 04:02:29,19.6,76.2167,81.1,71,100,5.57
543,Colonia,DE,2022-07-28 04:02:04,50.9333,6.95,57.96,75,0,2.3
544,Guaruja,BR,2022-07-28 04:01:52,-23.9931,-46.2564,66.87,81,7,3.33
545,Manta,EC,2022-07-28 04:02:30,-0.95,-80.7333,70.34,88,93,9.64
546,Baruun-Urt,MN,2022-07-28 04:02:31,46.6806,113.2792,73.13,36,12,1.88
547,Ballymena,GB,2022-07-28 04:02:31,54.8636,-6.2763,53.04,83,100,2.21
548,Wanaka,NZ,2022-07-28 04:02:32,-44.7,169.15,42.66,91,96,3.76
549,Turan,VN,2022-07-28 04:00:18,16.0678,108.2208,93.18,49,0,2.3
550,Kozhva,RU,2022-07-28 04:02:32,65.1073,57.0459,68.74,44,55,7.18
551,Hinton,CA,2022-07-28 04:01:55,53.4001,-117.5857,67.87,70,39,3.58
552,Tyukhtet,RU,2022-07-28 04:02:33,56.5389,89.3011,69.69,54,99,5.5
553,Balgarovo,BG,2022-07-28 04:02:33,42.6214,27.3046,71.29,94,20,6.91
554,Hasaki,JP,2022-07-28 04:02:34,35.7333,140.8333,97.29,78,77,15.95
555,Kimbe,PG,2022-07-28 04:02:34,-5.5502,150.1429,89.83,55,27,5.97
556,Little Current,CA,2022-07-28 04:00:00,45.9793,-81.9248,62.65,95,8,7.74
557,Horki,BY,2022-07-28 04:03:35,54.2861,30.9842,56.57,95,100,8.5
558,Onega,RU,2022-07-28 04:03:35,63.9061,38.1404,64.0,78,96,6.08
559,Tateyama,JP,2022-07-28 04:03:36,34.9833,139.8667,82.15,81,50,12.17
560,Andenes,NO,2022-07-28 04:03:36,69.3143,16.1194,48.18,93,75,13.8
561,Panaba,MX,2022-07-28 04:03:37,21.2833,-88.2667,76.96,85,61,7.9
562,Tucurui,BR,2022-07-28 04:03:37,-3.7661,-49.6725,75.13,59,55,1.5
563,Fez,MA,2022-07-28 04:03:38,34.0372,-4.9998,64.65,63,0,2.3
564,Quatre Cocos,MU,2022-07-28 04:03:38,-20.2078,57.7625,70.09,77,24,11.07
565,Tabou,CI,2022-07-28 04:03:39,4.423,-7.3528,74.93,75,98,10.58
566,Vostok,RU,2022-07-28 04:03:39,46.4856,135.8833,83.66,48,41,5.03
567,Saint-Ambroise,CA,2022-07-28 04:03:40,48.5501,-71.3324,63.57,81,100,3.65
568,Russell,US,2022-07-28 04:01:00,32.3502,-85.1999,80.91,68,88,5.12
569,Ashtian,IR,2022-07-28 04:03:40,34.5217,50.0019,77.76,37,28,5.73
570,Touros,BR,2022-07-28 03:59:10,-5.1989,-35.4608,72.72,86,36,12.12
571,Ouesso,CG,2022-07-28 04:03:41,1.6136,16.0517,70.7,93,79,1.36
572,Haputale,LK,2022-07-28 04:03:42,6.7681,80.9595,70.0,69,74,3.18
573,Matara,LK,2022-07-28 04:03:42,5.9485,80.5353,81.7,75,94,8.41
574,Nemuro,JP,2022-07-28 04:03:42,43.3236,145.575,64.96,91,43,4.9
575,Morondava,MG,2022-07-28 04:00:57,-20.2833,44.2833,63.68,78,0,4.97
576,Thinadhoo,MV,2022-07-28 04:03:43,0.5333,72.9333,83.23,73,95,13.8
577,Porto Novo,BJ,2022-07-28 04:03:44,6.4965,2.6036,75.65,85,100,11.41
578,Mayor Pablo Lagerenza,PY,2022-07-28 04:03:44,-19.9309,-60.7718,70.39,40,1,5.91
579,Pangai,TO,2022-07-28 04:03:44,-19.8,-174.35,76.95,75,28,15.12
580,Mutare,ZW,2022-07-28 04:03:45,-18.9707,32.6709,46.4,91,0,2.59
581,Sukabumi,ID,2022-07-28 04:00:20,-6.9181,106.9267,81.34,58,98,4.85
582,Ordu,TR,2022-07-28 04:03:46,40.9086,37.6845,59.5,74,0,3.04
583,Kupino,RU,2022-07-28 04:03:46,54.3663,77.2981,77.4,51,92,10.38
584,Shelburne,CA,2022-07-28 04:03:47,44.0787,-80.2041,66.6,89,21,7.7
585,Taunggyi,MM,2022-07-28 04:03:47,20.7833,97.0333,79.18,61,3,1.99
